,Id,Price
848,14823,122856.9888341688
849,4817,165077.8747669441
850,9041,168021.2174496951
851,4359,284702.8230789449
852,4852,308960.253951761
853,10141,143053.9487165409
854,1503,218910.68019594942
855,16256,344969.06092228024
856,683,127209.87693806605
857,14382,193990.29171584614
858,7248,212679.9602338384
859,1200,170868.96316318362
860,3563,177786.14567121398
861,3681,404920.37567385874
862,3053,269322.37773057347
863,4099,217958.86415090703
864,807,150445.60318850848
865,4658,314342.38042662304
866,3535,179561.02518603316
867,12548,161297.69513639988
868,10488,201634.87084056795
869,5851,167113.16041493425
870,13736,235433.72782541355
871,875,169930.9787091593
872,14449,155211.06199652038
873,3958,322709.9911855671
874,10727,178990.61690845835
875,11296,138176.31368604125
876,13646,239965.31451405442
877,9599,214192.37685496706
878,7135,269085.5520654471
879,5943,336535.6355581291
880,2695,277589.9662172652
881,6766,211916.86366567347
882,5630,151405.72955186263
883,13586,209190.92790943253
884,3507,459942.0648293891
885,10014,138498.7929940432
886,459,238069.67732999672
887,3582,220625.8008590269
888,8560,296311.5325148051
889,3372,180590.705880961
890,13109,259318.12806329783
891,8160,224311.96830786188
892,10706,220488.6375394927
893,9104,335874.59112077876
894,2870,207994.77596609
895,13712,122516.83131061652
896,13924,135982.15116136422
897,798,253878.99851551026
898,9750,420516.53806392505
899,16248,319428.59737183945
900,3170,168967.9426544419
901,12700,215969.89131079323
902,10601,150253.22992481937
903,514,201501.3646689668
904,4010,313143.63972921134
905,8124,149335.14876226685
906,10800,175784.86336246994
907,13628,197560.53692233432
908,11637,146065.03525473352
909,781,157871.71176493404
910,16156,199657.1571953951
911,12618,254646.64210745375
912,9766,161735.7728426907
913,15987,249005.0724748848
914,11051,309716.3817103066
915,7673,209223.75433426074
916,1245,329530.34974786657
917,2443,162350.65889825494
918,7413,70926.41179522566
919,310,153772.71503242746
920,10921,227033.11767776083
921,8709,93813.90891614491
922,12404,344946.9479617771
923,14986,217094.87045096463
924,10714,329083.92364593054
925,14286,204798.9768666472
926,13828,345031.0590555179
927,8926,283154.0452776467
928,12233,185540.58106811316
929,3913,200278.00874621273
930,5221,211476.91578400592
931,14965,89987.87780475439
932,862,177343.2471123749
933,13907,136774.8581322414
934,5418,183901.16327577323
935,2045,193787.0106325648
936,13321,181189.75401962284
937,2762,316347.4641758797
938,13888,151196.7228211418
939,14962,165372.27310766236
940,13305,386436.28683007474
941,8487,274259.62947815197
942,7146,170241.13556294062
943,1134,190766.78545045477
944,15092,345016.27390435577
945,13760,220674.4180476599
946,11958,467262.9741190773
947,3177,171628.402086764
948,11350,225247.7196515402
949,1524,113880.66292186841
950,5527,204892.78115979023
951,2872,199069.02530074382
952,8602,331662.33366270945
953,3067,338273.64242262277
954,10435,225033.2112645728
955,11222,213539.96164024732
956,8700,142062.88339957164
957,10961,239324.90902783538
958,14305,198776.35184053727
959,8362,295719.04360101337
960,4979,157626.70341462112
961,7180,334723.8238413155
962,5763,106376.6477397259
963,2192,176110.60313919332
964,13581,190682.18214856097
965,10720,157964.85641326316
966,1358,226340.97020453858
967,13366,358475.86747922405
968,13539,346268.95081313915
969,12849,216956.4888264196
970,6794,180471.8147278719
971,525,515413.8344093784
972,12223,372480.9401843888
973,16271,142327.8364087653
974,5818,133500.83988792732
975,16588,264046.6003548863
976,8981,126381.70609121157
977,16476,125317.10598535005
978,14663,173006.74674170726
979,3,141696.84589222883
980,6615,136152.0127190496
981,12215,275861.5727572953
982,304,266499.80848381453
983,13634,262914.05670303
984,9208,192447.45349434228
985,2175,174834.0092106019
986,250,204569.0806857612
987,6045,194089.37417052698
988,10516,171383.09638696493
989,1852,491373.4018394038
990,1573,194259.4356282882
991,15079,160249.81719967612
992,5500,186743.45926004916
993,15775,163239.02514546108
994,3198,163393.06564061425
995,6718,193252.05694621996
996,4149,164473.85758638312
997,9627,252039.01331403843
998,7595,295713.64671244595
999,4538,194616.15174620217
1000,3555,219540.08178087175
1001,10483,366797.7786352844
1002,8834,173581.8936059226
1003,16412,186939.94791366984
1004,6449,145995.7784001317
1005,2767,176301.13960062194
1006,11498,182856.80892636787
1007,16472,145071.0230541111
1008,178,298217.469060128
1009,10948,199150.5434092314
1010,13313,310814.1140220263
1011,8065,149471.61027708836
1012,102,148183.26364693235
1013,14428,180203.20938324725
1014,11973,138924.13427728822
1015,6663,172756.04035300494
1016,15989,130876.6571196113
1017,10955,497007.5316819166
1018,11772,153002.8963690797
1019,11364,227507.25815188183
1020,7082,175872.18259032306
1021,7749,379151.9132042741
1022,6428,134246.27565896828
1023,6869,99605.58589393372
1024,295,172848.75651657186
1025,12266,251791.3971424772
1026,11129,223164.87933008408
1027,826,348612.92149824783
1028,3262,231173.69502632768
1029,15641,314058.12190949445
1030,1662,391306.6767466218
1031,10926,218296.57875393788
1032,10232,233142.93221598773
1033,6376,185871.5189883748
1034,7817,181165.54850318204
1035,354,209377.35403585844
1036,10076,187418.91368580432
1037,11379,330962.7868015429
1038,10184,128869.28601827074
1039,4696,353202.9949490507
1040,13562,506321.11510982073
1041,5436,193671.7670720635
1042,13196,105956.31378786637
1043,14939,225905.07136201474
1044,14004,213727.8179287394
1045,5916,179682.0190699094
1046,7229,189623.3703396769
1047,9143,159636.55443769883
1048,3440,197402.5144622187
1049,319,174665.41234731502
1050,11683,228695.75424168343
1051,12647,250495.0785809873
1052,12788,152707.30985547072
1053,13662,233549.23963045076
1054,423,289953.3940761696
1055,5222,204262.81403475165
1056,9242,176762.50081846525
1057,2641,179009.9972605209
1058,4855,135877.35658595068
1059,5360,158100.5687332103
1060,9799,167875.4295300152
1061,5526,244999.62603687786
1062,10309,174987.56736270635
1063,2144,331648.4921435894
1064,7191,189921.14888374138
1065,6732,160271.94934929756
1066,14789,152096.91147913775
1067,13525,149848.8578259353
1068,4066,366134.4508551365
1069,16422,195202.7999847807
1070,14890,177565.03709235118
1071,2922,206233.429504891
1072,3601,122452.11512968774
1073,13416,112523.39692537746
1074,14363,202169.93805380387
1075,9496,289940.33924240054
1076,7115,319450.0093056757
